Date,Province,City,New Cases,Cured Cases,Death Cases
2020-04-23 00:00:00,KPK,Buner,1,7,0
2020-04-23 00:00:00,KPK,Abbottabad,2,1,0
2020-04-23 00:00:00,KPK,Bannu,1,5,0
2020-04-23 00:00:00,KPK,Kohat,0,7,0
2020-04-23 00:00:00,KPK,Batgram,6,0,0
2020-04-23 00:00:00,KPK,Mansehra,0,1,0
2020-04-23 00:00:00,KPK,Dera Ismail Khan,2,2,0
2020-04-23 00:00:00,KPK,Mardan,1,8,1
2020-04-23 00:00:00,KPK,Nowshera,2,0,0
2020-04-23 00:00:00,KPK,Charsadda,0,0,1
2020-04-23 00:00:00,KPK,Malakand,17,0,0
2020-04-23 00:00:00,KPK,Hangu,0,6,0
2020-04-23 00:00:00,KPK,Karak,2,1,0
2020-04-24 00:00:00,Punjab,Gujrat,3,0,0
2020-04-24 00:00:00,Punjab,Lahore,113,70,3
2020-04-24 00:00:00,Punjab,Sialkot City,5,0,0
2020-04-24 00:00:00,Punjab,Sargodha,2,0,0
2020-04-24 00:00:00,Punjab,Gujranwala,1,5,0
2020-04-24 00:00:00,Punjab,Multan,7,20,0
2020-04-24 00:00:00,Punjab,Rawalpindi,3,6,0
2020-04-24 00:00:00,Sindh,Umarkot,1,0,0
2020-04-24 00:00:00,Sindh,Sukkur,14,0,0
2020-04-24 00:00:00,Sindh,Sanghar,1,0,0
2020-04-24 00:00:00,Sindh,Tando Allahyar,1,0,0
2020-04-24 00:00:00,Sindh,Badin,1,0,0
2020-04-24 00:00:00,Sindh,Shahdad Kot,1,0,0
2020-04-24 00:00:00,Sindh,Larkana,3,0,0
2020-04-24 00:00:00,Sindh,Hyderabad City,8,18,0
2020-04-24 00:00:00,Sindh,Karachi,243,24,2
2020-04-24 00:00:00,Punjab,Kasur,4,0,0
2020-04-24 00:00:00,Sindh,Khairpur,1,0,0
2020-04-24 00:00:00,Punjab,Dera Ghazi Khan,1,50,0
2020-04-24 00:00:00,Punjab,Muzaffargarh,7,0,0
2020-04-24 00:00:00,Balochistan,Mastung,3,0,0
2020-04-24 00:00:00,Balochistan,Nushki,4,0,0
2020-04-24 00:00:00,Balochistan,Sohbatpur,1,0,0
2020-04-24 00:00:00,Balochistan,Sibi,1,0,0
2020-04-24 00:00:00,Balochistan,Musakhel,1,0,0
2020-04-24 00:00:00,Balochistan,Pishin,4,0,0
2020-04-24 00:00:00,Balochistan,Qila Abdullah,1,0,0
2020-04-24 00:00:00,Balochistan,Zhob,2,0,0
2020-04-24 00:00:00,Balochistan,Quetta,22,2,2
2020-04-24 00:00:00,Balochistan,Loralai,1,0,0
2020-04-24 00:00:00,Punjab,Raiwind,18,25,0
2020-04-24 00:00:00,Punjab,Layyah,1,0,0
2020-04-24 00:00:00,Punjab,Mianwali,1,0,0
2020-04-24 00:00:00,Punjab,Narowal,2,0,0
2020-04-24 00:00:00,Punjab,Khushab,5,0,0
2020-04-24 00:00:00,Punjab,Jhang City,2,0,0
2020-04-24 00:00:00,Punjab,Nankana Sahib,0,5,0
2020-04-24 00:00:00,Islamabad,Islamabad,10,0,0
2020-04-24 00:00:00,Punjab,Okara,2,0,0
2020-04-25 00:00:00,KPK,Bannu,0,5,0
2020-04-25 00:00:00,Punjab,Chiniot,0,10,0
2020-04-25 00:00:00,KPK,Peshawar,78,9,5
2020-04-25 00:00:00,KPK,Abbottabad,3,0,0
2020-04-25 00:00:00,KPK,Kohat,2,10,0
2020-04-25 00:00:00,KPK,Batgram,1,0,0
2020-04-25 00:00:00,KPK,Mansehra,8,2,0
2020-04-25 00:00:00,Sindh,Shaheed Benazirabad,2,0,0
2020-04-25 00:00:00,KPK,Dera Ismail Khan,2,0,0
2020-04-25 00:00:00,Sindh,Tando Muhammad Khan,1,0,0
2020-04-25 00:00:00,Sindh,Hyderabad City,13,0,0
2020-04-25 00:00:00,Sindh,Ghotki,2,0,0
2020-04-25 00:00:00,Sindh,Sanghar,6,0,0
2020-04-25 00:00:00,Sindh,Tando Allahyar,1,0,0
2020-04-25 00:00:00,Sindh,Badin,1,0,0
2020-04-25 00:00:00,Sindh,Shahdad Kot,2,0,0
2020-04-25 00:00:00,Sindh,Mirpur Khas,2,0,0
2020-04-25 00:00:00,Sindh,Larkana,17,0,0
2020-04-25 00:00:00,Sindh,Sukkur,12,0,0
2020-04-25 00:00:00,KPK,Karak,2,0,0
2020-04-25 00:00:00,Sindh,Karachi,217,30,3
2020-04-25 00:00:00,Sindh,Shikarpur,11,0,0
2020-04-25 00:00:00,KPK,Mardan,7,0,0
2020-04-25 00:00:00,KPK,Chitral,1,0,0
2020-04-25 00:00:00,KPK,Charsadda,11,6,1
2020-04-25 00:00:00,Azad Kashmir,Poonch,0,1,0
2020-04-25 00:00:00,Azad Kashmir,Sudhnoti,0,1,0
2020-04-25 00:00:00,Azad Kashmir,Bhimber,0,2,0
2020-04-25 00:00:00,Azad Kashmir,Muzaffarabad,3,0,0
2020-04-25 00:00:00,Azad Kashmir,Rawala Kot,1,0,0
2020-04-25 00:00:00,KPK,Nowshera,5,1,0
2020-04-25 00:00:00,Gilgit-Baltistan,Diamir,3,0,0
2020-04-25 00:00:00,Gilgit-Baltistan,Ghanche,0,1,0
2020-04-25 00:00:00,Gilgit-Baltistan,Astore,4,0,0
2020-04-25 00:00:00,Balochistan,Quetta,97,20,3
2020-04-25 00:00:00,Islamabad,Islamabad,9,3,0
2020-04-25 00:00:00,Azad Kashmir,New Mirpur,0,3,0
2020-04-25 00:00:00,KPK,Bajaur,3,0,0
2020-04-25 00:00:00,KPK,North Waziristan,0,1,0
2020-04-25 00:00:00,KPK,Malakand,6,0,0
2020-04-25 00:00:00,KPK,Dir Upper,1,0,0
2020-04-25 00:00:00,KPK,Swabi,0,4,0
2020-04-25 00:00:00,KPK,Hangu,0,4,0
2020-04-25 00:00:00,KPK,Buner,10,8,0
2020-04-25 00:00:00,KPK,Swat,5,2,0
2020-04-25 00:00:00,KPK,Shangla,12,1,0
2020-04-25 00:00:00,KPK,Dir Lower,7,4,0
2020-04-25 00:00:00,KPK,Orakzai,0,2,0
2020-04-26 00:00:00,Punjab,Sialkot City,11,0,0
2020-04-26 00:00:00,Punjab,Gujranwala,7,0,0
2020-04-26 00:00:00,Punjab,Bahawalpur,7,0,1
2020-04-26 00:00:00,Punjab,Sargodha,10,0,1
2020-04-26 00:00:00,Punjab,Multan,1,0,5
2020-04-26 00:00:00,Punjab,Rahimyar Khan,0,0,2
2020-04-26 00:00:00,Punjab,Muzaffargarh,8,0,0
2020-04-26 00:00:00,Punjab,Kasur,2,0,0
2020-04-26 00:00:00,Punjab,Dera Ghazi Khan,29,68,0
2020-04-26 00:00:00,Punjab,Okara,7,0,0
2020-04-26 00:00:00,Punjab,Hafizabad,14,0,0
2020-04-26 00:00:00,Punjab,Sahiwal,2,0,0
2020-04-26 00:00:00,Punjab,Gujrat,52,0,0
2020-04-26 00:00:00,Punjab,Rawalpindi,82,0,7
2020-04-26 00:00:00,Punjab,Pakpattan,3,0,0
2020-04-26 00:00:00,Sindh,Naushahro Firoz,4,0,0
2020-04-26 00:00:00,Sindh,Jamshoro,1,8,0
2020-04-26 00:00:00,Sindh,Khairpur,2,0,0
2020-04-26 00:00:00,Sindh,Dadu,1,0,0
2020-04-26 00:00:00,Sindh,Sanghar,1,0,0
2020-04-26 00:00:00,Sindh,Tando Allahyar,2,6,0
2020-04-26 00:00:00,Sindh,Badin,2,0,0
2020-04-26 00:00:00,Sindh,Thatta,2,0,0
2020-04-26 00:00:00,Sindh,Matiari,2,0,0
2020-04-26 00:00:00,Sindh,Mirpur Khas,1,0,0
2020-04-26 00:00:00,Sindh,Larkana,1,0,0
2020-04-26 00:00:00,Sindh,Sukkur,17,0,0
2020-04-26 00:00:00,Sindh,Hyderabad City,7,8,0
2020-04-26 00:00:00,Sindh,Karachi,340,0,3
2020-04-26 00:00:00,Punjab,Lahore,291,17,5
2020-04-26 00:00:00,Punjab,Khushab,3,0,0
2020-04-26 00:00:00,KPK,Swat,15,0,0
2020-04-26 00:00:00,Punjab,Khanewal,3,0,0
2020-04-26 00:00:00,Punjab,Bahawalnagar,2,0,0
2020-04-26 00:00:00,Gilgit-Baltistan,Diamir,1,1,0
2020-04-26 00:00:00,Gilgit-Baltistan,Ghanche,0,1,0
2020-04-26 00:00:00,Gilgit-Baltistan,Astore,3,1,0
2020-04-26 00:00:00,Gilgit-Baltistan,Nagar Khas,0,2,0
2020-04-26 00:00:00,Islamabad,Islamabad,22,0,0
2020-04-26 00:00:00,KPK,Kohistan,1,0,0
2020-04-26 00:00:00,KPK,Torkham,25,0,0
2020-04-26 00:00:00,KPK,Dir Lower,0,1,0
2020-04-26 00:00:00,KPK,Buner,0,1,0
2020-04-26 00:00:00,KPK,Hangu,0,1,0
2020-04-26 00:00:00,KPK,Malakand,8,0,0
2020-04-26 00:00:00,KPK,Chitral,3,0,0
2020-04-26 00:00:00,KPK,Charsadda,1,0,0
2020-04-26 00:00:00,KPK,Nowshera,2,0,0
2020-04-26 00:00:00,Gilgit-Baltistan,Gilgit,7,1,0
2020-04-26 00:00:00,KPK,Mansehra,0,1,0
2020-04-26 00:00:00,KPK,Mardan,4,0,0
2020-04-26 00:00:00,Punjab,Narowal,5,0,0
2020-04-26 00:00:00,Punjab,Vihari,14,0,0
2020-04-26 00:00:00,Punjab,Mandi Bahauddin,18,0,0
2020-04-26 00:00:00,Punjab,Bhakkar,5,0,0
2020-04-26 00:00:00,Punjab,Mianwali,7,0,0
2020-04-26 00:00:00,Punjab,Jhelum,17,0,0
2020-04-26 00:00:00,Punjab,Raiwind,12,126,0
2020-04-26 00:00:00,KPK,Peshawar,107,7,4
2020-04-26 00:00:00,KPK,Bannu,1,1,0
2020-04-26 00:00:00,KPK,Kohat,0,1,0
2020-04-26 00:00:00,KPK,Haripur,3,0,0
2020-04-26 00:00:00,Punjab,Attock City,5,0,0
2020-04-26 00:00:00,KPK,Batgram,6,0,0
2020-04-27 00:00:00,Sindh,Jacobabad,1,0,0
2020-04-27 00:00:00,Sindh,Naushahro Firoz,0,1,0
2020-04-27 00:00:00,Sindh,Tando Muhammad Khan,0,2,0
2020-04-27 00:00:00,Sindh,Shaheed Benazirabad,0,6,0
2020-04-27 00:00:00,Punjab,Lahore,30,0,0
2020-04-27 00:00:00,Punjab,Faisalabad,3,2,0
2020-04-27 00:00:00,Sindh,Umarkot,0,1,0
2020-04-27 00:00:00,Punjab,Rawalpindi,9,0,2
2020-04-27 00:00:00,Sindh,Sujawal,0,1,0
2020-04-27 00:00:00,Sindh,Jamshoro,0,3,0
2020-04-27 00:00:00,Sindh,Matiari,2,0,0
2020-04-27 00:00:00,Sindh,Dadu,3,10,0
2020-04-27 00:00:00,Sindh,Ghotki,8,2,0
2020-04-27 00:00:00,Sindh,Sanghar,0,2,0
2020-04-27 00:00:00,Sindh,Badin,0,1,0
2020-04-27 00:00:00,Sindh,Thatta,1,3,0
2020-04-27 00:00:00,Sindh,Larkana,12,2,0
2020-04-27 00:00:00,Sindh,Sukkur,4,0,0
2020-04-27 00:00:00,Sindh,Karachi,275,17,4
2020-04-27 00:00:00,Punjab,Multan,0,6,2
2020-04-27 00:00:00,Sindh,Khairpur,23,9,0
2020-04-27 00:00:00,Punjab,Gujranwala,21,0,0
2020-04-27 00:00:00,Sindh,Hyderabad City,12,0,0
2020-04-27 00:00:00,Punjab,Rahimyar Khan,3,0,0
2020-04-27 00:00:00,Punjab,Bahawalpur,0,0,1
2020-04-27 00:00:00,Azad Kashmir,Kotli,7,0,0
2020-04-27 00:00:00,KPK,Torkham,2,0,0
2020-04-27 00:00:00,KPK,North Waziristan,0,1,0
2020-04-27 00:00:00,KPK,Kurram,1,0,0
2020-04-27 00:00:00,KPK,Bajaur,5,0,0
2020-04-27 00:00:00,KPK,Dir Lower,6,0,0
2020-04-27 00:00:00,KPK,Shangla,0,3,0
2020-04-27 00:00:00,KPK,Swat,21,1,1
2020-04-27 00:00:00,KPK,Buner,2,14,0
2020-04-27 00:00:00,KPK,Dir Upper,0,1,0
2020-04-27 00:00:00,Gilgit-Baltistan,Gilgit,1,0,0
2020-04-27 00:00:00,KPK,Charsadda,1,1,0
2020-04-27 00:00:00,KPK,Malakand,4,1,0
2020-04-27 00:00:00,Punjab,Nankana Sahib,0,3,0
2020-04-27 00:00:00,Punjab,Attock City,0,0,1
2020-04-27 00:00:00,Punjab,Raiwind,2,0,0
2020-04-27 00:00:00,Punjab,Bahawalnagar,1,0,0
2020-04-27 00:00:00,KPK,Abbottabad,4,1,0
2020-04-27 00:00:00,KPK,Kohat,0,1,0
2020-04-27 00:00:00,KPK,Karak,0,2,0
2020-04-27 00:00:00,KPK,Nowshera,1,2,0
2020-04-27 00:00:00,KPK,Peshawar,24,2,4
2020-04-28 00:00:00,KPK,Chitral,7,0,0
2020-04-28 00:00:00,KPK,Bannu,5,0,0
2020-04-28 00:00:00,KPK,Charsadda,1,2,0
2020-04-28 00:00:00,KPK,Nowshera,3,1,0
2020-04-28 00:00:00,KPK,Mansehra,9,0,0
2020-04-28 00:00:00,KPK,Batgram,7,0,0
2020-04-28 00:00:00,KPK,Kohat,0,4,0
2020-04-28 00:00:00,KPK,Peshawar,51,3,4
2020-04-28 00:00:00,Punjab,Sargodha,10,0,0
2020-04-28 00:00:00,Punjab,Okara,1,0,0
2020-04-28 00:00:00,Punjab,Gujrat,4,0,0
2020-04-28 00:00:00,Punjab,Sialkot City,5,0,0
2020-04-28 00:00:00,Punjab,Bahawalpur,2,0,0
2020-04-28 00:00:00,Punjab,Gujranwala,5,0,1
2020-04-28 00:00:00,Punjab,Rawalpindi,5,0,0
2020-04-28 00:00:00,Punjab,Faisalabad,2,0,0
2020-04-28 00:00:00,Punjab,Lahore,44,0,8
2020-04-28 00:00:00,KPK,Malakand,6,2,1
2020-04-28 00:00:00,Punjab,Lodhran,1,0,0
2020-04-28 00:00:00,KPK,Dir Upper,5,1,0
2020-04-28 00:00:00,KPK,Mardan,4,0,0
2020-04-28 00:00:00,KPK,Swat,3,0,0
2020-04-28 00:00:00,KPK,Buner,8,4,0
2020-04-28 00:00:00,Gilgit-Baltistan,Diamir,1,4,0
2020-04-28 00:00:00,Gilgit-Baltistan,Astore,6,0,0
2020-04-28 00:00:00,Gilgit-Baltistan,Gilgit,4,0,0
2020-04-28 00:00:00,Balochistan,Nushki,4,0,0
2020-04-28 00:00:00,Balochistan,Jaffarabad,2,0,0
2020-04-28 00:00:00,Balochistan,Chagai,23,0,0
2020-04-28 00:00:00,Balochistan,Sibi,1,0,0
2020-04-28 00:00:00,Balochistan,Kharan,2,0,0
2020-04-28 00:00:00,Gilgit-Baltistan,Nagar Khas,0,1,0
2020-04-28 00:00:00,Balochistan,Pishin,9,0,0
2020-04-28 00:00:00,Balochistan,Qila Abdullah,4,0,0
2020-04-28 00:00:00,Balochistan,Loralai,2,0,0
2020-04-28 00:00:00,Balochistan,Quetta,75,0,0
2020-04-28 00:00:00,Islamabad,Islamabad,16,6,1
2020-04-28 00:00:00,KPK,Kurram,2,0,0
2020-04-28 00:00:00,KPK,Bajaur,2,0,1
2020-04-28 00:00:00,KPK,Dir Lower,7,0,0
2020-04-28 00:00:00,Balochistan,Mastung,4,0,0
2020-04-28 00:00:00,KPK,Shangla,0,1,0
2020-04-29 00:00:00,Punjab,Jhang City,0,0,1
2020-04-29 00:00:00,Punjab,Hafizabad,2,0,0
2020-04-29 00:00:00,Punjab,Nankana Sahib,1,0,0
2020-04-29 00:00:00,Punjab,Muzaffargarh,5,0,0
2020-04-29 00:00:00,Punjab,Okara,6,0,0
2020-04-29 00:00:00,Punjab,Dera Ghazi Khan,0,14,0
2020-04-29 00:00:00,Punjab,Gujranwala,5,0,0
2020-04-29 00:00:00,Punjab,Gujrat,3,0,0
2020-04-29 00:00:00,Punjab,Sialkot City,7,0,1
2020-04-29 00:00:00,Punjab,Multan,22,0,5
2020-04-29 00:00:00,Punjab,Rawalpindi,2,1,1
2020-04-29 00:00:00,Punjab,Faisalabad,0,0,2
2020-04-29 00:00:00,Punjab,Khushab,1,0,0
2020-04-29 00:00:00,Punjab,Kasur,1,0,0
2020-04-29 00:00:00,Punjab,Bahawalnagar,1,0,0
2020-04-29 00:00:00,KPK,Lakki Marwat,0,2,0
2020-04-29 00:00:00,KPK,Peshawar,107,1,7
2020-04-29 00:00:00,KPK,Torkham,27,0,0
2020-04-29 00:00:00,KPK,Bajaur,2,6,0
2020-04-29 00:00:00,KPK,Swat,6,2,0
2020-04-29 00:00:00,KPK,Buner,0,4,0
2020-04-29 00:00:00,KPK,Malakand,9,2,0
2020-04-29 00:00:00,KPK,Chitral,1,0,0
2020-04-29 00:00:00,Punjab,Raiwind,1,0,0
2020-04-29 00:00:00,KPK,Charsadda,1,2,0
2020-04-29 00:00:00,KPK,Mardan,0,0,2
2020-04-29 00:00:00,KPK,Karak,1,0,0
2020-04-29 00:00:00,KPK,Mansehra,4,2,0
2020-04-29 00:00:00,KPK,Batgram,2,0,0
2020-04-29 00:00:00,KPK,Kohat,0,6,0
2020-04-29 00:00:00,KPK,Abbottabad,10,1,1
2020-04-29 00:00:00,KPK,Nowshera,6,1,0
2020-04-29 00:00:00,Punjab,Lahore,147,10,2
